49	2	258	5
111	17	431	2
92	7	481	5
157	10	297	2
67	10	157	4
113	18	406	1
87	9	453	5
114	21	558	2
68	11	78	4
152	29	626	3
60	6	154	3
82	12	601	5
65	8	433	2
59	5	97	2
155	30	627	4
96	5	224	3
222	19	766	2
129	20	466	1
66	9	369	2
146	31	750	1
127	126	225	2
226	23	767	2
424	114	558	2
78	11	434	2
101	15	269	1
50	3	205	1
123	24	479	1
100	13	270	2
137	17	657	2
160	37	655	1
141	21	656	2
116	22	302	1
120	19	498	2
55	54	327	1
163	38	549	1
151	32	641	1
153	152	626	3
112	111	431	2
115	114	424	2
86	9	223	4
61	7	92	3
463	129	466	1
74	12	82	4
269	123	479	1
134	25	748	3
97	5	355	5
138	26	749	4
98	1	259	5
142	27	188	2
73	39	176	2
181	28	761	1
161	32	172	2
164	33	712	3
158	31	167	2
169	34	713	4
290	84	383	4
188	39	658	3
291	94	384	3
147	28	191	2
148	34	240	2
119	36	628	1
270	13	770	2
191	40	659	4
259	41	342	5
41	42	264	5
625	35	637	1
244	43	351	5
43	44	263	5
80	79	592	5
143	33	239	2
177	39	188	2
105	14	217	5
245	45	261	5
51	50	344	1
181	40	191	2
52	51	559	1
56	55	324	1
9	66	223	4
57	56	337	1
176	39	177	2
428	112	543	1
246	57	337	1
46	47	247	5
97	14	272	2
5	59	224	3
384	94	774	3
247	47	340	5
312	64	433	2
88	87	578	5
45	46	261	5
62	61	388	3
90	89	593	5
63	62	304	3
91	7	392	2
551	188	658	3
7	61	392	2
89	88	580	5
481	7	490	5
383	84	771	4
316	115	424	2
81	12	399	2
70	40	180	2
180	40	181	2
622	119	628	1
363	82	601	5
11	68	178	2
64	63	422	3
8	65	71	3
65	64	427	3
122	35	625	1
71	65	427	3
8	71	174	2
69	68	430	4
70	69	430	4
552	191	659	4
1	41	259	5
75	74	387	4
117	23	284	2
76	75	303	4
399	74	531	2
40	70	420	4
74	75	531	2
81	80	668	5
83	82	363	5
12	74	399	2
75	76	398	2
271	80	374	2
287	208	513	2
77	76	426	4
84	83	599	5
310	70	430	4
78	77	430	4
373	85	492	4
303	75	387	4
9	86	366	5
139	138	715	4
223	66	496	4
492	85	772	4
67	66	268	2
91	90	606	5
225	10	370	2
295	120	498	2
276	91	392	2
392	61	528	2
268	87	365	2
266	88	367	2
391	62	534	2
367	89	377	2
72	71	427	3
251	48	443	5
73	72	311	3
39	73	423	3
93	92	596	5
304	62	388	3
385	93	773	3
135	134	714	3
224	59	497	3
372	95	775	3
154	6	296	2
133	132	219	2
42	43	244	5
366	86	575	5
441	256	575	5
207	100	270	2
207	79	271	2
118	117	395	2
53	52	435	1
761	28	764	1
102	101	269	1
384	95	503	3
14	97	217	5
355	5	478	5
219	6	292	2
60	59	292	2
6	60	292	2
136	135	644	3
58	57	332	1
110	4	262	1
4	58	262	1
313	112	431	2
130	18	314	2
107	16	275	2
419	159	544	1
184	111	428	1
17	111	184	1
116	115	316	2
124	22	542	2
330	53	435	1
187	114	429	1
114	115	429	1
21	114	187	1
80	81	374	2
123	15	218	2
284	23	380	2
221	24	293	1
398	76	550	2
293	117	403	1
89	90	377	2
62	63	534	2
90	91	276	2
220	20	294	1
121	120	407	2
294	120	404	1
23	117	293	1
103	102	333	1
125	124	418	2
22	116	542	2
302	22	686	1
177	27	762	1
10	67	370	2
54	53	438	1
268	66	369	2
327	54	438	1
268	203	370	2
28	147	764	1
686	22	720	1
457	127	591	1
113	112	425	2
18	113	314	2
59	97	272	2
133	16	364	1
16	108	364	1
364	108	474	1
108	109	474	1
27	142	739	1
388	92	501	3
165	164	647	3
183	136	657	2
37	134	135	2
111	112	428	1
406	18	683	1
521	29	650	3
182	136	183	2
140	139	645	4
502	83	505	4
170	169	646	4
38	138	139	2
309	186	429	1
147	148	753	1
186	140	656	2
185	140	186	2
166	165	651	3
238	166	780	2
579	254	590	1
614	406	683	1
739	142	758	1
142	143	758	1
650	29	768	3
174	71	783	2
644	135	714	3
120	121	404	1
171	170	652	4
237	171	781	2
3	103	205	1
22	124	720	1
744	148	779	1
704	179	759	1
520	30	649	4
240	149	779	2
