1:	1
80, 241, 242, 595, 522, 270, 415:	1415955.7395746028, -403758.392473236, -177421.19178694504, -136.76737624381383, -128.71015620083486, -416903.3672788186, -417607.3105031584
416, 81, 242, 243, 357, 273, 523, 271:	-499093.26314019563, 1441990.7286413065, -220081.6127693847, -424273.6090542993, -105.94131268446797, -73428.72976237975, -90.58890558783409, -224916.9836967747
272, 82, 243, 244, 277, 358, 274:	-73.587425843193, 1522735.9042971265, -371117.099925323, -494725.3507834159, -147292.38861834968, -80.08055605738734, -509447.39698813704
273, 274, 83, 245, 246, 403, 389:	-65423.97951710318, -508400.1336624219, 3127871.288165461, -1130096.0953294272, -841168.4649685386, -162379.94915101206, -420402.66553695773
275, 276, 277, 246, 537, 84, 404, 247:	-204735.33039371742, -14486.219394813015, -215677.18086663383, -925297.4926277117, -240657.79609180582, 2970728.4810713846, -737840.6815199687, -632033.7801767341
85, 278, 279, 248, 249, 381, 527:	2735934.5791129414, -437661.3806921523, -550764.254918383, -325014.4065752762, -369161.88722885796, -529066.4557145763, -524266.1939836957
545, 419, 86, 439, 541, 447:	-165.9464531763857, -126.27960286341573, 726.8888874682601, -132.91531968315888, -140.20145722223356, -161.54605452306623
500, 566, 87, 489, 428, 556, 430:	-470434.01898819045, -541183.6369026976, 2767776.3499771953, -480257.89801078313, -401699.08713387157, -457482.07172126387, -416719.63722038886
288, 280, 299, 88, 281, 282, 283, 506:	-66.14112979487354, -113.49800014590954, -69.99967782518576, 679.9863428850289, -117.25674160376349, -123.80345531384421, -101.4091196694994, -87.87821853195288
288, 296, 89, 287, 284, 285, 286, 511:	-66.01077594661011, -68.2527901981269, 681.7271173099729, -119.68792619324947, -112.83991219620788, -116.74677616323771, -107.9642064416633, -90.22473017087758
336, 289, 290, 291, 372, 292, 90:	-116.35973566487161, -128.96607101107358, -100.02306638636284, -97.0488212927799, -117.4551307355533, -132.70647459728212, 692.5592996879233
512, 435, 293, 294, 295, 296, 91:	-142.25745331054685, -107.01756781622416, -139.6822891341476, -111.31320788886947, -117.23655146980806, -80.83776560306401, 698.3448352226601
507, 297, 298, 299, 92, 477:	-176.26397817382343, -122.95284887411265, -187.85326997368583, -104.73950410059479, 735.9224264390352, -144.11282531681852
323, 301, 425, 300, 93, 302, 303:	-120.2979262109074, -131.18593767943557, -120.31488390264829, -92.75860753139064, 692.870236718815, -94.88649074703297, -133.42639064740015
304, 305, 482, 307, 497, 306, 94, 367:	-87.69373429666693, -78.88679823185839, -114.54319577493646, -82.96282369126556, -139.71170342280774, -72.27138843527175, 680.3806086877918, -104.31096483498482
331, 308, 309, 310, 311, 363, 95:	-134.32012546158967, -99.63783059859554, -115.64253743773406, -110.18321436976117, -104.33295416945035, -127.9171549926236, 692.0338170297545
96, 420, 551, 312, 313, 314, 492, 340:	679.2970691177856, -90.5689542600773, -111.19822230621365, -81.26993821242885, -87.9941690583581, -103.151584522767, -102.01323158349223, -103.10096917444857
97, 324, 350, 376, 315, 316, 317, 318:	682.7449346753143, -80.33171612222176, -89.85084283958264, -72.78965075782415, -146.00041380694364, -131.72642457946597, -94.54044310406158, -67.50544346521454
320, 321, 98, 323, 324, 322, 319:	-91.04854265106435, -164.39365076362742, 701.905758362758, -115.22005720738625, -104.29272805235206, -76.68219864647551, -150.26858104185249
354, 99, 325, 326, 327, 472, 409, 442:	-406929.20969748875, 2718407.317149854, -406962.4990175966, -498355.61532476003, -323962.21166002133, -541648.4312748099, -272638.8530116267, -267910.49716355046
436, 329, 328, 100, 330, 331:	-163.67618491556482, -133.51687178061553, -128.04927452615155, 725.7769253589938, -150.57344068012313, -149.96115345653877
336, 334, 101, 332, 333, 478, 335:	-120.3073478954237, -74.73877945180124, 702.6813538593303, -150.88968258812162, -153.6196453705448, -126.46835878026135, -76.65753977317758
337, 338, 339, 340, 102, 498, 493:	-90.95932045107524, -116.2634819004107, -77.59852599019852, -130.4527565475126, 702.837441803495, -166.0010621180057, -121.56229479629224
465, 443, 342, 454, 103, 344, 343, 341:	-384535.7375262948, -412975.2211996224, -294981.8298683974, -484490.5648701411, 2695422.197936512, -362587.68841249647, -352605.139606268, -403246.016453292
501, 521, 104, 345, 538, 571, 346:	-449156.9403452331, -567337.0335100904, 2775256.232051817, -390703.1297721713, -490235.4373214429, -498033.2034303798, -379790.4876724989
377, 105, 347, 348, 460, 350, 349:	-130.39962289046963, 692.1480619008398, -131.49686393768525, -106.25172929721714, -114.92698172434197, -92.99209770280225, -116.08076634832352
352, 353, 354, 106, 444, 351:	-557751.9665851727, -607920.8721955556, -547525.0865219915, 2897433.852729163, -608025.9447590661, -576209.9826673771
546, 355, 356, 421, 358, 552, 107, 524, 357:	-82.48499345739155, -77.4946939454887, -91.90367106646863, -61.017367688069584, -69.6390589368087, -103.52950784831165, 666.0045451265082, -107.11461678139193, -72.82063540257745
359, 360, 361, 362, 363, 108:	-97.4843661779449, -184.2581676423411, -191.39187840946343, -131.81363614299204, -134.35131793487483, 739.2993663076163
483, 365, 364, 109, 366, 367:	-146.89427151838834, -163.22526961745, -128.37018027686793, 726.6278563335042, -156.15667458101805, -131.98146033977977
368, 369, 370, 371, 372, 110:	-93.68082787427026, -192.80330574746682, -191.1058747562986, -138.5991108034795, -126.59070803491007, 742.7798272164252
373, 374, 375, 376, 377, 111:	-112.44219513280508, -188.21903229001003, -159.99312719119206, -114.47993530256306, -158.05770879405355, 733.1919987106238
112, 528, 532, 378, 379, 380, 381:	2660864.366932031, -472299.6820728393, -531427.3554981115, -350722.8139401855, -410496.4935576067, -426065.6195052551, -469852.4023580331
384, 113, 516, 533, 385, 382, 383:	-437955.0124488729, 2661215.1250694804, -465164.216704431, -534970.983364953, -450300.34899372514, -371880.18042442924, -400944.38313306926
114, 387, 388, 389, 405, 386, 517:	2672149.5263310326, -355782.38909469475, -478470.1876834476, -403540.82189071167, -472668.5241460983, -403992.608773054, -557694.9947430261
529, 115, 390, 391, 392, 393, 603, 399:	-550987.7375654229, 2607806.3681188356, -343921.14919486654, -280439.71227474295, -393053.9422268523, -211563.82198322678, -406921.8201286451, -420918.1847450789
116, 394, 395, 396, 397, 398, 399:	2739126.520321931, -239566.1876742966, -631164.1175485218, -235065.8784172118, -528598.5251285771, -628409.7476806638, -476322.0638726599
400, 401, 402, 403, 404, 117, 405:	-228163.42149158593, -525202.7084370804, -660877.2334195086, -215748.0101620635, -668794.4318861859, 2761253.8410157515, -462468.03561932716
473, 118, 406, 407, 408, 409:	-691372.3005354723, 3039626.7594254906, -335883.9068067366, -725921.7492784236, -904777.0771997885, -381671.72560506954
484, 410, 411, 412, 119:	-211.6565752925532, -181.04307011999586, -218.03291972734272, -191.09881684122837, 801.8313819811203
416, 599, 120, 413, 414, 415:	-650934.386667093, -770883.9187473969, 2950236.0645435937, -448664.694258094, -487214.507613734, -592538.5572572757
448, 417, 418, 419, 420, 421, 547, 553, 121:	-87.31770025217136, -74.2619209440546, -83.57992275732076, -86.92087703528125, -82.00022669031065, -68.0130543656145, -78.0713539496935, -104.37977001188071, 664.5448260063274
449, 422, 423, 424, 425, 122, 542:	-106.88999856388726, -110.7833491100675, -116.63442700930253, -117.68453331929791, -113.82176994837079, 689.820667647061, -124.00658969613497
588, 427, 502, 567, 572, 426, 123, 428:	-590021.0536345182, -273486.2141882216, -380896.5684480282, -350945.16217515926, -531707.9537264572, -305829.4916375009, 2734951.4956121063, -302065.05180222134
577, 582, 568, 124, 557, 430, 429:	-476981.5706028254, -519575.09139260807, -420533.0806139569, 2775092.643756312, -581064.6100975423, -405250.9661377927, -371687.3249115865
432, 433, 434, 435, 436, 125, 431:	-146.08057091081463, -71.33146413570084, -80.77666296855483, -126.86082984973521, -142.10600263020513, 701.423263097961, -134.26773260295036
592, 563, 548, 437, 438, 439, 126, 543:	-134.38370216251735, -110.5980143183586, -76.76362686205778, -73.8684455490018, -90.00144613971699, -89.39339352880936, 679.6600012694021, -104.65137270894019
466, 440, 441, 442, 443, 444, 127:	-476647.164235263, -486763.2350263735, -534026.330192806, -355944.3559328556, -402294.80925113196, -516100.5996393687, 2771776.494277799
128, 449, 448, 544, 445, 446, 447:	692.7678178532763, -105.67534257556244, -102.40568410198395, -108.00415526410976, -113.84986538083048, -127.75958128137006, -135.07318924941956
129, 450, 451, 452, 453, 454:	2984961.0620465837, -365569.80210717797, -855152.1163048737, -438035.38018953335, -696930.9912332988, -629272.7722117002
130, 455, 456, 457, 458, 459, 460:	696.66871270462, -81.43382012207475, -110.64568974306391, -112.1715691154496, -141.50392889851506, -142.07403689532475, -108.83966793019187
464, 465, 466, 131, 461, 462, 463:	-538754.1971345681, -462266.58394091716, -431397.5061344225, 2797346.6994467042, -443996.05690599116, -330974.84160955687, -589957.5137212488
467, 468, 469, 470, 473, 472, 132, 471:	-454256.135342884, -141492.44323429203, -104869.87685521756, -420696.79426282406, -549989.177575353, -568513.2327147345, 2816936.9027280575, -577119.2427427527
133, 476, 474, 475, 508, 477, 478:	696.4960373984129, -148.85913709647417, -94.38265510606294, -126.69495240955608, -96.27191469865944, -112.73642812126664, -117.55094996639352
480, 481, 482, 483, 484, 134, 479:	-93.84244306882307, -89.38169413189134, -128.57800170066488, -123.87976645847489, -143.3862810556638, 700.9153629521383, -121.84717653662024
503, 485, 486, 487, 488, 489, 135, 558:	-330602.63645057275, -271658.812716375, -407643.7653528786, -475736.7949604511, -436594.3449337253, -392827.72654263, 2706374.6961122924, -391310.6151556596
136, 601, 490, 491, 492, 493:	735.5059773266538, -160.2177813160968, -155.30795588019967, -122.86325521912303, -128.31619254417475, -168.80079236705944
496, 497, 498, 137, 494, 495:	-136.6575090494601, -185.95316764351372, -197.8082288165026, 740.9207559182287, -99.70197087109764, -120.79987953765469
499, 500, 501, 502, 503, 138, 539, 573:	-395487.57478396804, -428859.84169312974, -389977.4311348677, -372021.0130215423, -344780.5128677222, 2690260.74347689, -390290.1367996394, -368844.23317602073
604, 507, 504, 505, 506, 139, 508:	-166.33576925284575, -159.24095309905192, -100.54588188837636, -95.28998473256948, -97.84597359379953, 707.9839793062422, -88.72541673959904
512, 140, 509, 510, 511:	-235.75892107622144, 812.698534921429, -242.95372152984982, -166.83703895546032, -167.14885335989743
513, 514, 515, 516, 517, 600, 141:	-298847.43621336896, -406470.8693548748, -490967.3619224876, -421268.1318472907, -578632.8986580303, -498358.93477841286, 2694545.6327744653
518, 519, 520, 521, 602, 142:	-506695.2042635126, -536789.4342400247, -353782.6941501483, -748940.7611103475, -853166.6097558534, 2999374.7035198864
596, 549, 522, 523, 524, 143:	-143.51218232658258, -148.83774914891512, -146.67857722768724, -140.49494114172734, -151.21305706480382, 730.7365069097161
144, 529, 528, 525, 526, 527:	2787576.622204906, -664124.9253484694, -544805.8467360459, -451314.5997702499, -509197.7334410465, -618133.5169090941
145, 530, 531, 532, 533:	3065832.5476351143, -675319.398220165, -692844.1779523059, -847102.5579724039, -850566.4134902395
146, 534, 535, 536, 537, 538, 539:	2798488.102211214, -643771.6319352931, -492794.38763685804, -335827.1877822373, -362762.75453221507, -496125.08974178054, -467207.05058282975
544, 147, 564, 540, 541, 542, 543:	-108.31817096407485, 690.6603845745472, -118.63520887044089, -107.03411274761385, -115.92465712479039, -125.04485340429048, -115.70338146333685
545, 546, 547, 148, 597, 593, 548, 549:	-127.48833251148599, -86.72052381597135, -88.38467285018065, 689.0664972367788, -111.29819874132014, -82.78101358354319, -80.5802055521537, -111.8135501821238
552, 553, 149, 550, 551:	-203.75589326549226, -199.54948083976228, 798.3883316216144, -193.0524128057871, -202.0305447105727
150, 554, 555, 556, 557, 558:	2917601.641902826, -708563.6250530002, -470065.78661850723, -587188.8314839243, -654052.0059288776, -497731.3928185166
560, 561, 562, 563, 564, 151, 559:	-140.55905688458017, -118.65370564702013, -94.78140751576055, -127.88975695220805, -123.90234843185118, 695.5563882901173, -89.77011285869716
568, 565, 566, 583, 152, 567, 589:	-432652.9951876732, -599326.4151373317, -580348.1240922353, -371065.84931821947, 2794258.5776726417, -366399.8099099656, -444465.3840272166
569, 153, 570, 571, 572, 573:	-588238.612098271, 2903745.092047895, -521859.0489618705, -619815.5199744502, -662854.4255649729, -510977.48544833023
576, 577, 584, 154, 574, 575:	-639792.2739205598, -596864.0738094589, -485776.9672564019, 2923870.1112718824, -473429.17447842815, -728007.6218070344
578, 579, 580, 581, 582, 583, 584, 155:	-436153.6733814264, -215118.0427226577, -366605.5066563495, -578105.1776421276, -436207.0686416305, -383613.8444922922, -309824.0568260954, 2725627.370362579
588, 585, 586, 587, 156, 589:	-774132.4126778615, -459004.7088034647, -361871.1074075593, -864997.9145791568, 3008451.074238847, -548444.9307708038
592, 593, 598, 157, 590, 591:	-183.46617259900827, -118.69045891654137, -164.40842862719168, 738.2318061326966, -156.5255877399459, -115.14115825000934
594, 595, 596, 597, 598, 158:	-119.7001397245494, -158.77038974150688, -141.4550733741621, -141.30522054507117, -166.36169058884502, 727.5925139741346
600, 240, 250, 599, 159:	-1064613.6958181374, -445979.86519075144, -516037.942426989, -1561022.7635429571, 3587654.2669788348
160, 601, 602, 251, 198:	2063145.2095708055, -330.28418785181304, -1676091.0222007264, -254041.39706034662, -132682.50612188102
161, 603, 604, 252, 231:	1627118.629211037, -1046237.6146892994, -309.46940950964233, -372317.92156836385, -208253.6235438643
162:	1
163:	1
164:	1
165:	1
166:	1
167:	1
168:	1
169:	1
170:	1
171:	1
172:	1
173:	1
174:	1
175:	1
176:	1
177:	1
178:	1
179:	1
180:	1
181:	1
182:	1
368, 370, 44, 183:	-156.93645363400896, -39.94486743879516, -78.9014494151421, 366.85633741441234
184, 267, 44, 5, 227:	396.0538874501337, -185.79829292153272, -94.2460917049847, -111.97426106279579, -4.035241760820475
185, 450, 451, 5, 45:	1471075.5080017254, -758968.475244716, -181106.60348835879, -295168.7902213829, -235831.63904726758
256, 186, 204, 45, 6:	-935759.5485750065, 1587015.109910613, -45416.55087541937, -274266.21235207125, -331572.7981081157
458, 187, 6, 46, 455:	-87.46055834237876, 355.8887312890828, -48.34938896873686, -44.540122611641934, -175.53866136632524
348, 188, 349, 46, 47:	-133.38618018839708, 347.4796886407818, -126.11485085960632, -44.31606850103242, -43.66258909174592
47, 375, 189, 373:	-44.659711746075494, -84.5496541941273, 353.6828587444562, -159.98541719981824
352, 456, 7, 8, 457, 190, 351:	-651092.8580777838, -174.08115346709104, -90699.51036873131, -159376.594981979, -150.01654936372563, 1449212.8488778963, -547719.7877465712
48, 258, 467, 469, 9, 206, 191:	-471221.5939146883, -200.51517893520045, -41304.483129661756, -604239.8245991892, -472966.7021825882, -17.451092018378816, 1589950.570097081
192, 560, 406, 48, 10, 407, 559:	1461217.4519992573, -63.04837890022005, -614094.2853053142, -303148.53937965183, -368005.2303855317, -175770.77405115782, -135.57449870146678
272, 193, 244, 534, 49, 536, 11:	-181.14745965717344, 1523281.468003308, -27.326455342871558, -131296.9535991323, -406589.1663842299, -754617.4552604712, -230569.41884447454
49, 194, 355, 356, 518, 519, 12:	-207528.12887063826, 1423724.8352233975, -112.54848546452078, -85.37734890714643, -552442.9240390165, -536837.0505334081, -126718.80594596294
352, 353, 50, 195, 8, 315, 318:	-644722.2728319343, -460271.8607161763, -118379.17628316453, 1423842.7106500727, -200181.06028875787, -86.5712913763964, -201.76923866323278
321, 322, 51, 196, 326, 327, 50:	-58.21533216057895, -163.96085660213976, -156261.3481779925, 1404881.5101574769, -429533.8577533688, -637811.4765801583, -181052.6514571944
51, 197, 406, 408, 10, 300, 303:	-154975.63685303245, 1486268.7928543384, -855005.8227911369, -300496.4653288983, -175600.2561856557, -118.44175986176819, -72.16993575338964
160, 198, 518, 601, 490, 12, 602:	-132682.50612188102, 1508754.385602428, -838394.962017905, -77.01474687782249, -151.97857371790622, -317974.4396193833, -219473.48452266312
496, 52, 53, 199, 569, 570, 495:	-85.85877596668962, -187498.4174586952, -204270.8525550672, 1391596.9823272696, -468455.4815040623, -531170.6777875241, -115.69424595411161
306, 307, 53, 54, 200, 426, 427:	-102.22615082645834, -74.24889439000685, -367038.4425225545, -424213.7953289488, 1461519.4105310256, -258719.40542849473, -411371.292205811
480, 203, 54, 201, 255, 13, 479:	-138.25058912966978, -50234.041928997845, -512193.0358045104, 1587179.8193757993, -611564.6061340276, -412970.67209223163, -79.2128269021126
261, 262, 55, 585, 202, 587, 14:	-169.57295246712283, -29.68874643365943, -197237.99554566343, -751486.2161465159, 1438969.1654338795, -316630.26855554164, -173415.42348725774
263, 55, 264, 201, 203, 13, 255:	-64.32849653951313, -288956.216254581, -153.45191070962773, -50234.041928997845, 1565963.658348165, -383460.46765796613, -843095.1520993707
256, 6, 455, 56, 186, 459, 204:	-556625.4120980944, -477560.7069667202, -186.4590973632782, -538554.9264865988, -45416.55087541937, -33.49641168497078, 1618377.551935881
56, 341, 342, 7, 456, 459, 205:	-486778.0758071076, -135866.0325683301, -536081.132305413, -371559.86563076644, -167.2576513410811, -43.720440542631124, 1530496.0844035007
257, 258, 254, 9, 57, 206, 191:	-479570.13425036764, -135.22265109147392, -82012.31458867498, -552530.6976575736, -511083.04175746493, 1625348.8619971909, -17.451092018378816
561, 562, 278, 279, 57, 58, 207:	-75.76406587511248, -101.43820579192283, -436348.67767857824, -298249.8282778765, -341285.0490123348, -348601.0124258315, 1424661.7696662878
208, 259, 260, 437, 438, 58, 59:	1438835.3840985794, -606481.3871585407, -249225.81495739787, -108.10531464050375, -74.5681936660435, -354428.8181102539, -228516.69036408034
209, 260, 22, 59, 253, 590, 591:	1556560.4158257232, -120529.167913356, -489498.98631900345, -428518.789475162, -517806.32174014824, -74.25049396437271, -132.89988408897807
210, 579, 261, 216, 578, 14, 15:	1437236.976569951, -721704.7319897745, -220.7485993720748, -6.8536764295650965, -274465.484721136, -185061.15823645852, -255777.99934678047
361, 211, 60, 359:	-49.239436042905645, 361.9085840469885, -68.57054405142455, -161.10137990657088
16, 60, 212, 238, 268:	-113.77208078929291, -95.10491757362759, 395.1236427991765, -5.730562465168617, -180.51608197108737
16, 61, 213, 574, 575:	-277000.98964194773, -144640.2190075304, 1432366.1400228685, -683495.5124719962, -327229.4189013942
62, 580, 61, 214, 581:	-92040.04487738617, -762817.3840287002, -209369.03388077632, 1454245.9799136762, -390019.51712681353
15, 579, 581, 62, 215:	-469231.41339545336, -779813.6072709046, 54013.0028648357, -452851.4069103298, 1647883.4247118519
216, 210, 15, 261, 63:	400.73391539748786, -6.8536764295650965, -123.08645411369413, -153.79147082747832, -117.00231402675033
264, 217, 262, 64, 63:	-162.81016995754402, 365.91377522678766, -40.2771132025781, -84.53144055044818, -78.29505151621731
