1	162	0	0.05	1	1	0
25	163	0.1	0.15	1	1	0
26	164	0.2	0.25	1	1	0
27	165	0.3	0.35	1	1	0
28	166	0.4	0.45	1	1	0
29	167	0.5	0.55	1	1	0
30	168	0.6	0.65	1	1	0
31	169	0.7	0.75	1	1	0
32	170	0.8	0.85	1	1	0
33	171	0.9	0.95	1	1	0
3	172	0	0.04481029643142	2	3	0
34	173	0.08962059286284	0.13455864021794	2	3	0
35	174	0.17949668757304	0.224562850060491	2	3	0
36	175	0.269629012547941	0.314823655414746	2	3	0
37	176	0.360018298281551	0.405341787816007	2	3	0
38	177	0.450665277350462	0.496117980885126	2	3	0
39	178	0.54157068441979	0.587152970334458	2	3	0
40	179	0.632735256249127	0.678447493973821	2	3	0
41	180	0.724159731698515	0.770002291716474	2	3	0
42	181	0.815844851734433	0.861818105585116	2	3	0
43	182	0.9077913594358	0.9538956797179	2	3	0
1	183	0	0.25	3	0	1
44	184	0.5	0.75	3	0	1
5	185	0	0.25	4	0	2
45	186	0.5	0.75	4	0	2
6	187	0	0.166666666666667	5	0	3
46	188	0.333333333333333	0.5	5	0	3
47	189	0.666666666666667	0.833333333333333	5	0	3
7	190	0	0.5	6	3	2
9	191	0	0.217391304347826	7	2	3
48	192	0.434782608695652	0.717391304347826	7	2	3
11	193	0	0.217391304347826	8	3	2
49	194	0.434782608695652	0.717391304347826	8	3	2
8	195	0	0.187906371911574	9	3	2
50	196	0.375812743823147	0.541612483745124	9	3	2
51	197	0.7074122236671	0.85370611183355	9	3	2
12	198	0	0.078452908641588	10	3	2
52	199	0.313811634566352	0.447181579257051	10	3	2
53	200	0.580551523947751	0.693915976934845	10	3	2
54	201	0.807280429921939	0.90364021496097	10	3	2
14	202	0	0.25	11	2	3
55	203	0.5	0.75	11	2	3
6	204	0	0.25	12	3	2
56	205	0.5	0.75	12	3	2
9	206	0	0.054347826086957	13	3	2
57	207	0.108695652173913	0.179347826086957	13	3	2
58	208	0.25	0.320652173913043	13	3	2
59	209	0.391304347826087	0.445652173913043	13	3	2
14	210	0	0.5	14	3	2
2	211	-0	0.261904761904762	15	1	0
60	212	0.523809523809524	0.761904761904762	15	1	0
16	213	-0	0.211779448621554	16	2	0
61	214	0.423558897243108	0.586466165413534	16	2	0
62	215	0.74937343358396	0.87468671679198	16	2	0
15	216	0	0.08081461128172	17	3	0
63	217	0.161629222563439	0.266688217229675	17	3	0
64	218	0.371747211895911	0.508323904962017	17	3	0
65	219	0.644900598028124	0.822450299014062	17	3	0
17	220	0	0.282608695652174	18	4	2
66	221	0.565217391304348	0.782608695652174	18	4	2
19	222	0	0.052944862155388	19	2	4
67	223	0.105889724310777	0.146616541353383	19	2	4
68	224	0.18734335839599	0.218671679197995	19	2	4
20	225	0	0.282608695652174	20	2	4
69	226	0.565217391304348	0.782608695652174	20	2	4
5	227	0	0.168853207654092	21	2	1
70	228	0.337706415308185	0.504363561504391	21	2	1
71	229	0.671020707700598	0.835510353850299	21	2	1
20	230	0	0.083333333333333	22	4	1
72	231	0.166666666666667	0.208333333333333	22	4	1
73	232	0.333333333333333	0.416666666666667	22	4	1
74	233	0.5	0.583333333333333	22	4	1
75	234	0.666666666666667	0.75	22	4	1
76	235	0.833333333333333	0.916666666666667	22	4	1
17	236	0	0.169960359634393	23	2	1
77	237	0.339920719268787	0.50656583017553	23	2	1
78	238	0.673210941082274	0.836605470541137	23	2	1
21	239	0.5	0.5625	19	2	4
79	240	0.625	0.65625	19	2	4
22	241	0.5	0.554347826086956	13	3	2
80	242	0.608695652173913	0.679347826086956	13	3	2
81	243	0.75	0.820652173913044	13	3	2
82	244	0.891304347826087	0.945652173913044	13	3	2
23	245	0.75	0.781328320802005	19	2	4
83	246	0.81265664160401	0.853383458646616	19	2	4
84	247	0.894110275689223	0.947055137844612	19	2	4
24	248	0.25	0.3125	19	2	4
85	249	0.375	0.4375	19	2	4
159	250	0.6875	0.71875	19	2	4
160	251	0.156905817283176	0.235358725924764	10	3	2
161	252	0.25	0.291666666666667	22	4	1
162	25	0.05	0.1	1	1	0
163	26	0.15	0.2	1	1	0
164	27	0.25	0.3	1	1	0
165	28	0.35	0.4	1	1	0
166	29	0.45	0.5	1	1	0
167	30	0.55	0.6	1	1	0
168	31	0.65	0.7	1	1	0
169	32	0.75	0.8	1	1	0
170	33	0.85	0.9	1	1	0
171	2	0.95	1	1	1	0
172	34	0.04481029643142	0.08962059286284	2	3	0
173	35	0.13455864021794	0.17949668757304	2	3	0
174	36	0.224562850060491	0.269629012547941	2	3	0
175	37	0.314823655414746	0.360018298281551	2	3	0
176	38	0.405341787816007	0.450665277350462	2	3	0
177	39	0.496117980885126	0.54157068441979	2	3	0
