8	190	352	2
5	450	185	2
9	265	254	2
43	182	374	3
46	187	458	3
106	351	444	2
146	536	534	2
84	276	247	4
12	355	194	3
155	579	578	2
15	579	215	2
146	537	535	2
57	258	206	3
78	268	238	1
19	461	226	2
93	300	425	3
50	195	353	2
104	345	538	2
68	265	471	2
21	239	253	2
136	490	601	3
69	266	226	4
20	394	225	4
72	230	476	1
90	290	336	1
77	236	330	1
79	239	385	4
107	358	356	3
27	334	164	1
83	273	245	2
71	335	229	1
89	288	284	1
33	171	360	1
17	431	328	1
17	485	220	2
155	584	580	2
53	199	570	2
123	427	426	2
156	589	585	2
157	591	590	3
96	312	492	3
122	422	542	3
58	259	208	2
21	253	260	2
121	418	448	3
19	468	325	2
71	229	464	2
10	300	197	3
7	456	205	3
93	302	323	3
1	368	183	1
1	162	368	1
25	163	289	1
44	267	184	1
7	190	456	3
97	317	376	3
43	317	181	3
24	248	257	2
37	314	175	3
114	386	517	4
107	355	552	3
42	320	180	3
39	178	423	3
27	165	297	1
41	302	179	3
94	305	497	3
12	194	518	2
134	480	479	3
65	219	366	3
35	305	173	3
102	337	338	3
14	261	202	3
54	255	201	2
45	256	186	2
47	188	349	3
24	257	254	2
57	278	207	2
126	438	592	3
147	540	564	3
38	177	445	3
151	559	560	3
91	294	435	1
29	167	284	1
95	310	331	1
78	238	576	2
63	261	216	3
94	307	482	3
55	264	203	3
64	264	217	3
104	346	521	2
13	263	410	3
76	235	402	4
32	170	308	1
10	406	192	2
51	196	327	2
28	166	280	1
48	469	191	2
56	256	452	2
116	396	395	4
56	342	205	2
70	267	371	1
131	462	463	2
103	344	465	2
85	248	527	4
68	396	391	4
115	392	603	4
68	391	224	4
74	286	233	1
21	259	249	2
89	285	296	1
114	389	386	4
117	400	401	4
113	384	516	4
95	309	363	1
155	580	581	2
16	213	574	2
84	537	275	2
113	382	533	4
74	233	383	4
80	270	415	2
22	269	241	2
75	234	387	4
48	258	560	3
49	272	193	3
22	594	590	3
81	273	243	2
141	513	600	4
82	277	244	2
84	277	246	2
67	266	395	4
139	506	505	1
80	242	522	3
82	358	243	3
135	486	487	2
135	488	558	2
88	283	282	1
30	168	293	1
76	234	510	1
88	288	283	1
70	291	228	1
101	334	478	1
32	433	169	1
91	295	512	1
92	299	507	1
28	280	298	1
97	318	324	3
51	322	196	3
94	306	307	3
3	172	364	3
95	311	310	1
108	359	361	1
102	339	498	3
37	417	314	3
4	189	373	3
50	318	195	3
98	322	323	3
97	324	316	3
132	468	470	2
68	471	223	2
76	434	235	1
32	308	329	1
101	335	336	1
139	508	507	1
137	495	496	3
36	313	338	3
103	342	454	2
103	343	344	2
55	255	587	2
138	503	500	2
105	348	460	3
97	350	315	3
99	326	354	2
99	442	325	2
121	417	418	3
147	543	541	3
60	268	361	1
78	311	362	1
64	218	411	3
34	304	365	3
90	291	372	1
25	289	369	1
105	350	377	3
47	349	375	3
73	232	379	4
21	249	378	4
114	388	405	4
112	380	532	4
83	403	246	4
113	516	385	4
115	393	529	4
112	381	528	4
20	230	394	4
115	399	392	4
66	276	401	4
117	403	405	4
10	197	406	2
51	327	408	2
65	481	412	3
109	367	483	3
81	242	416	2
23	271	413	2
12	312	550	3
148	547	545	3
126	437	438	3
122	424	425	3
123	426	572	2
52	346	569	2
77	237	554	2
123	428	567	2
125	434	435	1
125	433	436	1
81	357	523	3
128	449	544	3
103	443	341	2
127	442	444	2
121	448	419	3
39	423	446	3
5	227	450	2
70	343	453	2
130	455	459	3
130	457	460	3
103	465	443	2
127	466	441	2
118	409	473	2
132	469	473	2
133	475	477	1
133	474	478	1
65	366	481	3
134	479	484	3
17	236	485	2
124	430	557	2
102	340	493	3
52	339	491	3
53	306	496	3
35	337	494	3
123	502	428	2
135	503	486	2
139	505	604	1
133	508	476	1
75	287	509	1
89	296	511	1
75	387	514	4
120	414	599	2
49	345	519	2
142	520	602	2
107	546	524	3
107	421	546	3
73	379	526	4
24	390	525	4
21	378	530	4
74	383	531	4
138	501	539	2
138	539	499	2
58	562	207	3
128	544	447	3
126	548	439	3
148	548	593	3
121	421	553	3
96	420	551	3
78	429	555	2
87	489	556	2
58	437	562	3
126	543	563	3
14	202	585	2
87	430	566	2
138	502	573	2
104	501	571	2
124	429	577	2
152	568	583	2
152	583	565	2
155	582	584	2
54	427	586	2
123	567	588	2
22	241	594	3
80	522	595	3
143	549	596	3
148	593	597	3
23	413	250	2
79	515	240	4
52	491	251	3
12	518	198	2
73	393	252	4
72	504	231	1
7	351	190	2
129	451	450	2
68	224	265	2
4	373	182	3
6	455	187	3
7	440	351	2
49	193	536	2
66	221	276	4
107	356	355	3
15	210	579	2
155	581	579	2
84	247	537	2
48	191	258	3
60	212	268	1
131	463	461	2
10	422	300	3
8	352	195	2
49	536	345	2
9	467	265	2
79	269	239	2
12	198	490	3
67	222	266	4
116	397	394	4
20	474	230	1
26	333	290	1
17	328	236	1
21	382	239	4
82	272	358	3
101	333	334	1
81	271	273	2
101	332	335	1
88	281	288	1
2	359	171	1
125	436	431	1
135	487	485	2
154	575	584	2
52	569	199	2
54	200	427	2
152	565	589	2
59	209	591	3
12	490	312	3
10	540	422	3
21	260	259	2
22	209	253	2
38	445	418	3
132	472	468	2
20	462	229	2
93	303	300	3
130	459	456	3
41	319	302	3
110	370	368	1
25	369	162	1
26	290	163	1
70	227	267	1
8	457	190	3
43	374	317	3
97	316	317	3
85	278	248	2
96	313	314	3
23	513	386	4
12	550	355	3
98	319	320	3
40	424	178	3
28	298	165	1
93	301	302	3
35	494	305	3
49	519	194	2
54	201	480	3
3	364	219	3
94	304	305	3
35	174	337	3
63	262	261	3
55	203	255	2
56	204	256	2
46	348	188	3
57	206	257	2
85	279	278	2
59	591	438	3
10	559	540	3
39	446	177	3
10	192	559	3
31	432	294	1
30	285	167	1
77	330	310	1
16	574	238	2
14	210	261	3
