1	67	0	0.565217391304348	1	5	1
67	2	0.565217391304348	1	1	5	1
3	68	0	0.434782608695652	2	5	1
68	4	0.434782608695652	1	2	5	1
5	69	0	0.565217391304348	3	5	1
69	6	0.565217391304348	1	3	5	1
7	70	0	0.434782608695652	4	5	1
70	8	0.434782608695652	1	4	5	1
9	71	0	0.565217391304348	5	5	1
71	10	0.565217391304348	1	5	5	1
11	72	0	0.434782608695652	6	5	1
72	12	0.434782608695652	1	6	5	1
13	73	0	0.565217391304348	7	5	1
73	14	0.565217391304348	1	7	5	1
15	74	0	0.434782608695652	8	5	1
74	16	0.434782608695652	1	8	5	1
17	75	0	0.565217391304348	9	5	1
75	18	0.565217391304348	1	9	5	1
19	76	0	0.434782608695652	10	5	1
76	20	0.434782608695652	1	10	5	1
21	77	0	0.565217391304348	11	5	1
77	22	0.565217391304348	1	11	5	1
23	78	0	0.434782608695652	12	5	1
78	24	0.434782608695652	1	12	5	1
25	79	0	0.0625000000000000	13	5	2
79	65	0.0625000000000000	0.125000000000000	13	5	2
27	80	0	0.0611907878360648	14	5	3
80	66	0.0611907878360648	0.125000000000000	14	5	3
29	213	0	0.500000000000000	15	5	4
30	81	0	0.0543478260869565	16	2	4
81	82	0.0543478260869565	0.125000000000000	16	2	4
82	83	0.125000000000000	0.195652173913044	16	2	4
83	62	0.195652173913044	0.250000000000000	16	2	4
31	84	0	0.500000000000000	17	5	4
84	32	0.500000000000000	1	17	5	4
32	85	0	0.0626566416040100	18	3	4
85	86	0.0626566416040100	0.144110275689223	18	3	4
86	87	0.144110275689223	0.250000000000000	18	3	4
87	88	0.250000000000000	0.355889724310777	18	3	4
88	89	0.355889724310777	0.437343358395990	18	3	4
89	52	0.437343358395990	0.500000000000000	18	3	4
33	214	0	0.500000000000000	19	5	4
33	28	0	1	20	3	5
35	90	0	0.500000000000000	21	5	1
90	36	0.500000000000000	1	21	5	1
32	247	0	0.500000000000000	22	5	3
37	91	0	0.434782608695652	23	1	5
91	38	0.434782608695652	1	23	1	5
31	246	0	0.500000000000000	24	2	5
39	92	0	0.500000000000000	25	5	1
92	40	0.500000000000000	1	25	5	1
41	93	0	0.434782608695652	26	1	5
93	24	0.434782608695652	1	26	1	5
21	94	0	0.500000000000000	27	1	5
94	20	0.500000000000000	1	27	1	5
17	95	0	0.500000000000000	28	1	5
95	16	0.500000000000000	1	28	1	5
13	96	0	0.565217391304348	29	1	5
96	40	0.565217391304348	1	29	1	5
38	97	0	0.500000000000000	30	1	5
97	12	0.500000000000000	1	30	1	5
9	98	0	0.500000000000000	31	1	5
98	8	0.500000000000000	1	31	1	5
5	99	0	0.500000000000000	32	1	5
99	4	0.500000000000000	1	32	1	5
1	100	0	0.565217391304348	33	1	5
100	36	0.565217391304348	1	33	1	5
30	25	0	1	34	5	2
42	101	0	0.500000000000000	35	1	5
101	41	0.500000000000000	1	35	1	5
43	42	0	1	36	1	5
23	102	0	0.500000000000000	37	1	5
102	22	0.500000000000000	1	37	1	5
19	103	0	0.500000000000000	38	1	5
103	18	0.500000000000000	1	38	1	5
15	104	0	0.500000000000000	39	1	5
104	14	0.500000000000000	1	39	1	5
39	105	0	0.500000000000000	40	1	5
105	37	0.500000000000000	1	40	1	5
11	106	0	0.500000000000000	41	1	5
106	10	0.500000000000000	1	41	1	5
7	107	0	0.500000000000000	42	1	5
107	6	0.500000000000000	1	42	1	5
3	108	0	0.500000000000000	43	1	5
108	2	0.500000000000000	1	43	1	5
35	44	0	1	44	1	5
45	109	0	0.0300661743310386	45	0	1
109	110	0.0300661743310386	0.0691522009613888	45	0	1
110	111	0.0691522009613888	0.119964035580844	45	0	1
111	112	0.119964035580844	0.186019420586136	45	0	1
112	264	0.186019420586136	0.230873789073831	45	0	1
113	114	0.275728157561526	0.365436894536915	45	0	1
114	248	0.365436894536915	0.410291263024610	45	0	1
115	215	0.455145631512305	0.500000000000000	45	0	1
116	117	0.544854368487695	0.634563105463085	45	0	1
117	118	0.634563105463085	0.724271842438474	45	0	1
118	265	0.724271842438474	0.769126210926169	45	0	1
119	120	0.813980579413864	0.880035964419156	45	0	1
120	121	0.880035964419156	0.930847799038611	45	0	1
121	122	0.930847799038611	0.969933825668961	45	0	1
122	46	0.969933825668961	1	45	0	1
47	123	0	0.565217391304348	46	4	0
123	34	0.565217391304348	1	46	4	0
34	124	0	0.500000000000000	47	5	0
124	44	0.500000000000000	1	47	5	0
44	125	0	0.259616244823714	48	1	0
125	126	0.259616244823714	0.587045258798917	48	1	0
126	46	0.587045258798917	1	48	1	0
48	127	0	0.0417710944026733	49	4	0
127	128	0.0417710944026733	0.0960735171261487	49	4	0
128	249	0.0960735171261487	0.131370091896408	49	4	0
129	250	0.166666666666667	0.214285714285714	49	4	0
130	251	0.261904761904762	0.309523809523810	49	4	0
131	252	0.357142857142857	0.404761904761905	49	4	0
132	253	0.452380952380952	0.500000000000000	49	4	0
133	254	0.547619047619048	0.595238095238095	49	4	0
134	255	0.642857142857143	0.690476190476191	49	4	0
135	256	0.738095238095238	0.785714285714286	49	4	0
136	137	0.833333333333333	0.903926482873851	49	4	0
137	138	0.903926482873851	0.958228905597327	49	4	0
138	47	0.958228905597327	1	49	4	0
48	139	0	0.565217391304348	50	0	4
139	29	0.565217391304348	1	50	0	4
29	140	0	0.500000000000000	51	0	5
140	43	0.500000000000000	1	51	0	5
43	141	0	0.259616244823714	52	0	1
141	142	0.259616244823714	0.587045258798917	52	0	1
142	45	0.587045258798917	1	52	0	1
49	143	0.500000000000000	0.554347826086957	13	5	2
143	63	0.554347826086957	0.625000000000000	13	5	2
50	144	0.500000000000000	0.562500000000000	14	5	3
144	64	0.562500000000000	0.625000000000000	14	5	3
51	145	0.500000000000000	0.562656641604010	16	2	4
145	146	0.562656641604010	0.644110275689223	16	2	4
146	147	0.644110275689223	0.750000000000000	16	2	4
147	148	0.750000000000000	0.855889724310777	16	2	4
148	149	0.855889724310777	0.937343358395990	16	2	4
149	31	0.937343358395990	1	16	2	4
52	150	0.500000000000000	0.554347826086957	18	3	4
150	151	0.554347826086957	0.625000000000000	18	3	4
151	152	0.625000000000000	0.695652173913044	18	3	4
152	59	0.695652173913044	0.750000000000000	18	3	4
53	153	0.750000000000000	0.811190787836065	13	5	2
153	57	0.811190787836065	0.875000000000000	13	5	2
54	154	0.750000000000000	0.812500000000000	14	5	3
154	58	0.812500000000000	0.875000000000000	14	5	3
55	155	0.250000000000000	0.312500000000000	13	5	2
155	60	0.312500000000000	0.375000000000000	13	5	2
56	156	0.250000000000000	0.304347826086957	14	5	3
156	61	0.304347826086957	0.375000000000000	14	5	3
57	157	0.875000000000000	0.938809212163935	13	5	2
157	26	0.938809212163935	1	13	5	2
58	158	0.875000000000000	0.937500000000000	14	5	3
158	28	0.937500000000000	1	14	5	3
59	159	0.750000000000000	0.804347826086957	18	3	4
159	160	0.804347826086957	0.875000000000000	18	3	4
160	161	0.875000000000000	0.945652173913044	18	3	4
161	33	0.945652173913044	1	18	3	4
60	162	0.375000000000000	0.437500000000000	13	5	2
162	49	0.437500000000000	0.500000000000000	13	5	2
61	163	0.375000000000000	0.445652173913043	14	5	3
163	50	0.445652173913043	0.500000000000000	14	5	3
62	164	0.250000000000000	0.304347826086957	16	2	4
164	165	0.304347826086957	0.375000000000000	16	2	4
165	166	0.375000000000000	0.445652173913043	16	2	4
166	51	0.445652173913043	0.500000000000000	16	2	4
63	167	0.625000000000000	0.695652173913044	13	5	2
167	53	0.695652173913044	0.750000000000000	13	5	2
64	168	0.625000000000000	0.687500000000000	14	5	3
168	54	0.687500000000000	0.750000000000000	14	5	3
65	169	0.125000000000000	0.187500000000000	13	5	2
169	55	0.187500000000000	0.250000000000000	13	5	2
66	170	0.125000000000000	0.188809212163935	14	5	3
170	56	0.188809212163935	0.250000000000000	14	5	3
213	30	0.500000000000000	1	15	5	4
214	34	0.500000000000000	1	19	5	4
215	116	0.500000000000000	0.544854368487695	45	0	1
246	26	0.500000000000000	1	24	2	5
247	27	0.500000000000000	1	22	5	3
248	115	0.410291263024610	0.455145631512305	45	0	1
249	129	0.131370091896408	0.166666666666667	49	4	0
250	130	0.214285714285714	0.261904761904762	49	4	0
251	131	0.309523809523810	0.357142857142857	49	4	0
252	132	0.404761904761905	0.452380952380952	49	4	0
253	133	0.500000000000000	0.547619047619048	49	4	0
254	134	0.595238095238095	0.642857142857143	49	4	0
255	135	0.690476190476191	0.738095238095238	49	4	0
256	136	0.785714285714286	0.833333333333333	49	4	0
264	113	0.230873789073831	0.275728157561526	45	0	1
265	119	0.769126210926169	0.813980579413864	45	0	1
