2	3.25000000000000	3.25000000000000	2.25000000000000	1.75000000000000	5	1
2	2.75000000000000	2.75000000000000	1.75000000000000	2.25000000000000	5	1
2	2.25000000000000	2.25000000000000	2.25000000000000	1.75000000000000	5	1
2	1.75000000000000	1.75000000000000	1.75000000000000	2.25000000000000	5	1
2	1.25000000000000	1.25000000000000	2.25000000000000	1.75000000000000	5	1
2	0.750000000000000	0.750000000000000	1.75000000000000	2.25000000000000	5	1
2	-0.750000000000000	-0.750000000000000	2.25000000000000	1.75000000000000	5	1
2	-1.25000000000000	-1.25000000000000	1.75000000000000	2.25000000000000	5	1
2	-1.75000000000000	-1.75000000000000	2.25000000000000	1.75000000000000	5	1
2	-2.25000000000000	-2.25000000000000	1.75000000000000	2.25000000000000	5	1
2	-2.75000000000000	-2.75000000000000	2.25000000000000	1.75000000000000	5	1
2	-3.25000000000000	-3.25000000000000	1.75000000000000	2.25000000000000	5	1
2	-3.75000000000000	-0.250000000000000	1.50000000000000	1.50000000000000	5	2
2	0.250000000000000	3.75000000000000	1.50000000000000	1.50000000000000	5	3
2	-4	-3.75000000000000	1.25000000000000	1.25000000000000	5	4
2	-3.75000000000000	-0.250000000000000	1.25000000000000	1.25000000000000	2	4
2	-0.250000000000000	0.250000000000000	1.25000000000000	1.25000000000000	5	4
2	0.250000000000000	3.75000000000000	1.25000000000000	1.25000000000000	3	4
2	3.75000000000000	4	1.25000000000000	1.25000000000000	5	4
2	3.75000000000000	3.75000000000000	1.25000000000000	1.50000000000000	3	5
2	3.75000000000000	3.75000000000000	1.75000000000000	2.25000000000000	5	1
2	0.250000000000000	0.250000000000000	1.25000000000000	1.50000000000000	5	3
2	0.250000000000000	0.250000000000000	1.75000000000000	2.25000000000000	1	5
2	-0.250000000000000	-0.250000000000000	1.25000000000000	1.50000000000000	2	5
2	-0.250000000000000	-0.250000000000000	1.75000000000000	2.25000000000000	5	1
2	-3.75000000000000	-3.25000000000000	2.25000000000000	2.25000000000000	1	5
2	-2.75000000000000	-2.25000000000000	2.25000000000000	2.25000000000000	1	5
2	-1.75000000000000	-1.25000000000000	2.25000000000000	2.25000000000000	1	5
2	-0.750000000000000	-0.250000000000000	2.25000000000000	2.25000000000000	1	5
2	0.250000000000000	0.750000000000000	2.25000000000000	2.25000000000000	1	5
2	1.25000000000000	1.75000000000000	2.25000000000000	2.25000000000000	1	5
2	2.25000000000000	2.75000000000000	2.25000000000000	2.25000000000000	1	5
2	3.25000000000000	3.75000000000000	2.25000000000000	2.25000000000000	1	5
2	-3.75000000000000	-3.75000000000000	1.25000000000000	1.50000000000000	5	2
2	-3.75000000000000	-3.75000000000000	1.75000000000000	2.25000000000000	1	5
2	-4	-3.75000000000000	1.75000000000000	1.75000000000000	1	5
2	-3.25000000000000	-2.75000000000000	1.75000000000000	1.75000000000000	1	5
2	-2.25000000000000	-1.75000000000000	1.75000000000000	1.75000000000000	1	5
2	-1.25000000000000	-0.750000000000000	1.75000000000000	1.75000000000000	1	5
2	-0.250000000000000	0.250000000000000	1.75000000000000	1.75000000000000	1	5
2	0.750000000000000	1.25000000000000	1.75000000000000	1.75000000000000	1	5
2	1.75000000000000	2.25000000000000	1.75000000000000	1.75000000000000	1	5
2	2.75000000000000	3.25000000000000	1.75000000000000	1.75000000000000	1	5
2	3.75000000000000	4	1.75000000000000	1.75000000000000	1	5
2	-4	4	2.50000000000000	2.50000000000000	0	1
2	4	4	0.750000000000000	1.25000000000000	4	0
2	4	4	1.25000000000000	1.75000000000000	5	0
2	4	4	1.75000000000000	2.50000000000000	1	0
2	-4	4	0.750000000000000	0.750000000000000	4	0
2	-4	-4	0.750000000000000	1.25000000000000	0	4
2	-4	-4	1.25000000000000	1.75000000000000	0	5
2	-4	-4	1.75000000000000	2.50000000000000	0	1
