1	1008	0	0.141304347826087	1	5	1
67	1009	0.565217391304348	0.673913043478261	1	5	1
3	1010	0	0.108695652173913	2	5	1
68	1011	0.434782608695652	0.576086956521739	2	5	1
5	1012	0	0.141304347826087	3	5	1
69	1013	0.565217391304348	0.673913043478261	3	5	1
7	1014	0	0.108695652173913	4	5	1
70	1015	0.434782608695652	0.576086956521739	4	5	1
9	1016	0	0.141304347826087	5	5	1
71	1017	0.565217391304348	0.673913043478261	5	5	1
11	1018	0	0.108695652173913	6	5	1
72	1019	0.434782608695652	0.576086956521739	6	5	1
13	1020	0	0.141304347826087	7	5	1
73	1021	0.565217391304348	0.673913043478261	7	5	1
15	1022	0	0.108695652173913	8	5	1
74	1023	0.434782608695652	0.576086956521739	8	5	1
17	1024	0	0.141304347826087	9	5	1
75	1025	0.565217391304348	0.673913043478261	9	5	1
19	1026	0	0.108695652173913	10	5	1
76	1027	0.434782608695652	0.576086956521739	10	5	1
21	1028	0	0.141304347826087	11	5	1
77	1029	0.565217391304348	0.673913043478261	11	5	1
23	1030	0	0.108695652173913	12	5	1
78	1031	0.434782608695652	0.576086956521739	12	5	1
25	1032	0	0.0156250000000000	13	5	2
79	1033	0.0625000000000000	0.0781250000000000	13	5	2
27	1034	0	0.0152976969590162	14	5	3
80	1035	0.0611907878360648	0.0771430908770486	14	5	3
29	1036	0	0.125000000000000	15	5	4
30	1037	0	0.0135869565217391	16	2	4
81	1038	0.0543478260869565	0.0720108695652174	16	2	4
82	1039	0.125000000000000	0.142663043478261	16	2	4
83	1040	0.195652173913044	0.209239130434783	16	2	4
31	1041	0	0.125000000000000	17	5	4
84	1042	0.500000000000000	0.625000000000000	17	5	4
32	1043	0	0.0156641604010025	18	3	4
85	1044	0.0626566416040100	0.0830200501253133	18	3	4
86	1045	0.144110275689223	0.170582706766917	18	3	4
87	1046	0.250000000000000	0.276472431077694	18	3	4
88	1047	0.355889724310777	0.376253132832080	18	3	4
89	1048	0.437343358395990	0.453007518796993	18	3	4
33	1049	0	0.125000000000000	19	5	4
33	1050	0	0.250000000000000	20	3	5
35	1051	0	0.125000000000000	21	5	1
90	1052	0.500000000000000	0.625000000000000	21	5	1
32	1053	0	0.125000000000000	22	5	3
37	1054	0	0.108695652173913	23	1	5
91	1055	0.434782608695652	0.576086956521739	23	1	5
31	1056	0	0.125000000000000	24	2	5
39	1057	0	0.125000000000000	25	5	1
92	1058	0.500000000000000	0.625000000000000	25	5	1
